FECHA_VENTA,DIA_COMERCIAL,CIUDAD,DEPARTAMENTO,TIPO,MARCA,VALOR_TOTAL
2022-10-06,0,ROLDANILLO,VALLE DEL CAUCA,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,TOCANCIPA,CUNDINAMARCA,TELEFONO,HUAWEI,727520.0
2022-10-06,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,MOTOROLA,393520.0
2022-10-06,0,POPAYAN,CAUCA,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,AGUADAS,CALDAS,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1485570.0
2022-10-07,0,CALI,VALLE DEL CAUCA,PORTATIL,HP,3939900.0
2022-10-06,0,FLORENCIA,CAQUETA,TELEFONO,HUAWEI,1192520.0
2022-10-06,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,577520.0
2022-10-06,0,EL CARMEN DE CHUCURI,SANTANDER,TELEFONO,XIAOMI,597520.0
2022-10-06,0,LA VIRGINIA,RISARALDA,TELEFONO,MOTOROLA,719520.0
2022-10-06,0,CARTAGENA,BOLIVAR,TELEFONO,SAMSUNG,814570.0
2022-10-06,0,CALI,VALLE DEL CAUCA,TELEFONO,HUAWEI,727520.0
2022-10-08,0,ARMENIA,QUINDIO,TELEFONO,SAMSUNG,835570.0
2022-10-06,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,1238520.0
2022-10-07,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,750520.0
2022-10-07,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1147521.0
2022-10-07,0,NEIVA,HUILA,TELEFONO,SAMSUNG,814570.0
2022-10-07,0,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,719520.0
2022-10-07,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,393520.0
2022-10-07,0,ANSERMA,CALDAS,TELEFONO,HUAWEI,727520.0
2022-10-07,0,VELEZ,SANTANDER,TELEFONO,HUAWEI,727520.0
2022-10-07,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-07,0,ARMENIA,QUINDIO,TELEFONO,MOTOROLA,719520.0
2022-10-07,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1057570.0
2022-10-07,0,SANTA MARTA,MAGDALENA,TELEFONO,SAMSUNG,397520.0
2022-10-07,0,SAN MARCOS,SUCRE,TELEFONO,HUAWEI,727520.0
2022-10-07,0,PITALITO,HUILA,TELEFONO,XIAOMI,1238520.0
2022-10-07,0,EL CARMEN DE CHUCURI,SANTANDER,TELEFONO,SAMSUNG,814570.0
2022-10-07,0,CALI,VALLE DEL CAUCA,TELEFONO,HUAWEI,1142520.0
2022-10-07,0,CISNEROS,ANTIOQUIA,TELEFONO,SAMSUNG,1588570.0
2022-10-07,0,SANTA MARTA,MAGDALENA,TELEFONO,HUAWEI,1194520.0
2022-10-07,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,NOKIA,818520.0
2022-10-08,0,SANTA MARTA,MAGDALENA,TELEFONO,SAMSUNG,835570.0
2022-10-07,0,IBAGUE,TOLIMA,TELEFONO,XIAOMI,1147521.0
2022-10-07,0,FLORIDABLANCA,SANTANDER,TELEFONO,SAMSUNG,814570.0
2022-10-07,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-10-07,0,CAUCASIA,ANTIOQUIA,TELEFONO,SAMSUNG,814570.0
2022-10-07,0,BELEN DE UMBRIA,RISARALDA,TELEFONO,OPPO,797520.0
2022-10-07,0,SAN ANTONIO DEL PRADO,ANTIOQUIA,TELEFONO,MOTOROLA,719520.0
2022-10-07,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1485570.0
2022-10-11,0,SOLEDAD,ATLANTICO,TELEFONO,NOKIA,583520.0
2022-10-07,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,835570.0
2022-10-07,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,814570.0
2022-10-07,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,835570.0
2022-10-07,0,SINCELEJO,SUCRE,TELEFONO,SAMSUNG,665520.0
2022-10-07,0,AGUACHICA,CESAR,TELEFONO,MOTOROLA,719570.0
2022-10-07,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,814570.0
2022-10-07,0,VALLEDUPAR,CESAR,TELEFONO,HUAWEI,727520.0
2022-10-07,0,QUIBDO,CHOCO,TELEFONO,SAMSUNG,835570.0
2022-10-07,0,MANI,CASANARE,TELEFONO,SAMSUNG,814570.0
2022-10-07,0,BELLO,ANTIOQUIA,TELEFONO,SAMSUNG,2595570.0
2022-10-07,0,CAUCASIA,ANTIOQUIA,PORTATIL,ASUS,2810900.0
2022-10-07,0,MANAURE,LA GUAJIRA,TELEFONO,MOTOROLA,719520.0
2022-10-07,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835570.0
2022-10-07,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,1238520.0
2022-10-07,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-07,0,ARAUCA,ARAUCA,TELEFONO,HUAWEI,1275521.0
2022-10-07,0,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,SAMSUNG,1485570.0
2022-10-07,0,IBAGUE,TOLIMA,TELEFONO,SAMSUNG,1777570.0
2022-10-12,1,MONTERIA,CORDOBA,PORTATIL,HP,1796900.0
2022-10-08,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,835570.0
2022-10-08,0,CASTILLA LA NUEVA,META,TELEFONO,SAMSUNG,2274570.0
2022-10-08,0,PEREIRA,RISARALDA,TELEFONO,XIAOMI,737520.0
2022-10-08,0,ROVIRA,TOLIMA,TELEFONO,SAMSUNG,835570.0
2022-10-08,0,VILLANUEVA,CASANARE,TELEVISOR,KALLEY,784900.0
2022-10-08,0,SUTATAUSA,CUNDINAMARCA,TELEFONO,NOKIA,818520.0
2022-10-08,0,BUCARAMANGA,SANTANDER,TELEFONO,HUAWEI,727520.0
2022-10-08,0,SOACHA,CUNDINAMARCA,TELEFONO,HUAWEI,727520.0
2022-10-08,0,MANIZALES,CALDAS,TELEFONO,XIAOMI,1757521.0
2022-10-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1238520.0
2022-10-08,0,VALLEDUPAR,CESAR,TELEFONO,SAMSUNG,835570.0
2022-10-08,0,GIRON,SANTANDER,TELEFONO,HUAWEI,1275521.0
2022-10-08,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,835570.0
2022-10-08,0,MOSQUERA,CUNDINAMARCA,TELEFONO,MOTOROLA,719520.0
2022-10-08,0,CALDAS,ANTIOQUIA,TELEFONO,HUAWEI,727520.0
2022-10-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1667520.0
2022-10-11,0,LA PENA,CUNDINAMARCA,TELEFONO,SAMSUNG,835570.0
2022-10-08,0,SAN PABLO,BOLIVAR,TELEFONO,XIAOMI,1667520.0
2022-10-08,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,750520.0
2022-10-08,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,835570.0
2022-10-08,0,MEDELLIN,ANTIOQUIA,TELEFONO,NOKIA,394520.0
2022-10-08,0,MEDELLIN,ANTIOQUIA,TELEFONO,NOKIA,394520.0
2022-10-08,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835570.0
2022-10-10,0,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,HP,2662900.0
2022-10-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1485570.0
2022-10-08,0,SOACHA,CUNDINAMARCA,TELEFONO,MOTOROLA,719520.0
2022-10-08,0,AGUACHICA,CESAR,TELEFONO,SAMSUNG,1485570.0
2022-10-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,NOKIA,818520.0
2022-10-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,833520.0
2022-10-08,0,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,719520.0
2022-10-10,0,GACHANTIVA,BOYACA,TELEFONO,HUAWEI,727520.0
2022-10-10,0,PEREIRA,RISARALDA,TELEFONO,SAMSUNG,835570.0
2022-10-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEVISOR,SAMSUNG,2846900.0
2022-10-10,0,LA UNION,NARIÃO,TELEFONO,SAMSUNG,1588570.0
2022-10-10,0,PRADO,TOLIMA,TELEFONO,SAMSUNG,1777570.0
2022-10-10,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,750520.0
2022-10-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1812520.0
2022-10-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-10-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,814570.0
2022-10-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1667520.0
2022-10-10,0,SINCELEJO,SUCRE,TELEFONO,SAMSUNG,837520.0
2022-10-10,0,BARRANQUILLA,ATLANTICO,TELEFONO,XIAOMI,1238520.0
2022-10-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEVISOR,KALLEY,1002900.0
2022-10-10,0,GIRALDO,ANTIOQUIA,TELEFONO,MOTOROLA,719520.0
2022-10-10,0,NECOCLI,ANTIOQUIA,TELEFONO,XIAOMI,597520.0
2022-10-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-10,0,GRANADA,META,TELEFONO,XIAOMI,1567520.0
2022-10-10,0,APIA,RISARALDA,TELEFONO,MOTOROLA,719520.0
2022-10-10,0,GIRON,SANTANDER,TELEFONO,SAMSUNG,819520.0
2022-10-10,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,4068570.0
2022-10-10,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,665520.0
2022-10-10,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,806520.0
2022-10-10,0,BUENAVENTURA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,814570.0
2022-10-10,0,SOLEDAD,ATLANTICO,TELEFONO,SAMSUNG,814570.0
2022-10-11,0,IBAGUE,TOLIMA,TELEFONO,SAMSUNG,835570.0
2022-10-10,0,UBATE,CUNDINAMARCA,TELEFONO,MOTOROLA,719520.0
2022-10-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,750520.0
2022-10-10,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,MOTOROLA,657520.0
2022-10-10,0,SAMANA,CALDAS,TELEFONO,SAMSUNG,835570.0
2022-10-11,0,PLATO,MAGDALENA,TELEFONO,SAMSUNG,835570.0
2022-10-11,0,BELLO,ANTIOQUIA,PORTATIL,HP,2662900.0
2022-10-11,0,MANIZALES,CALDAS,TELEFONO,HUAWEI,727520.0
2022-10-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-10-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,1596519.0
2022-10-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,3237520.0
2022-10-11,0,PASTO,NARIÃO,TELEFONO,MOTOROLA,719520.0
2022-10-11,0,PASTO,NARIÃO,SMARTWATCH,HONOR,809520.0
2022-10-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,806520.0
2022-10-11,0,SOLEDAD,ATLANTICO,TELEFONO,MOTOROLA,719520.0
2022-10-11,0,FUSAGASUGA,CUNDINAMARCA,TELEFONO,SAMSUNG,814570.0
2022-10-11,0,ARMENIA,QUINDIO,TELEFONO,SAMSUNG,835570.0
2022-10-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,POPAYAN,CAUCA,TELEFONO,XIAOMI,833520.0
2022-10-11,0,MADRID,CUNDINAMARCA,TELEFONO,XIAOMI,1567520.0
2022-10-11,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835570.0
2022-10-11,0,MIRANDA,CAUCA,TELEFONO,XIAOMI,737520.0
2022-10-11,0,SINCELEJO,SUCRE,TELEFONO,MOTOROLA,719520.0
2022-10-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-10-11,0,RIOHACHA,LA GUAJIRA,TELEFONO,SAMSUNG,835570.0
2022-10-11,0,MONTERIA,CORDOBA,TELEFONO,MOTOROLA,393520.0
2022-10-11,0,LA SALINA,CASANARE,TELEFONO,SAMSUNG,814570.0
2022-10-11,0,MONTELIBANO,CORDOBA,TELEFONO,SAMSUNG,835570.0
2022-10-11,0,NEIVA,HUILA,TELEFONO,MOTOROLA,719520.0
2022-10-11,0,BUENAVENTURA,VALLE DEL CAUCA,TELEFONO,XIAOMI,737520.0
2022-10-11,0,PEREIRA,RISARALDA,TELEFONO,SAMSUNG,835570.0
2022-10-11,0,VALLEDUPAR,CESAR,TELEFONO,XIAOMI,1147521.0
2022-10-12,1,VILLAVICENCIO,META,TELEFONO,SAMSUNG,814570.0
2022-10-11,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835570.0
2022-10-11,0,IBAGUE,TOLIMA,PORTATIL,HP,1519900.0
2022-10-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,OPPO,1819520.0
2022-10-11,0,ORTEGA,TOLIMA,TELEFONO,SAMSUNG,1777570.0
2022-10-12,1,LA UNION,VALLE DEL CAUCA,TELEFONO,SAMSUNG,814570.0
2022-10-11,0,GUTIERREZ,CUNDINAMARCA,TELEFONO,NOKIA,583520.0
2022-10-11,0,VILLAVICENCIO,META,TELEFONO,SAMSUNG,814570.0
2022-10-11,0,MAICAO,LA GUAJIRA,TELEFONO,XIAOMI,833520.0
2022-10-11,0,PAZ DE ARIPORO,CASANARE,TELEFONO,XIAOMI,1346520.0
2022-10-11,0,NORCASIA,CALDAS,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835570.0
2022-10-12,1,RIOHACHA,LA GUAJIRA,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,PALMIRA,VALLE DEL CAUCA,TELEFONO,MOTOROLA,1496520.0
2022-10-12,1,VILLAMARIA,CALDAS,TELEFONO,SAMSUNG,1485570.0
2022-10-12,1,MADRID,CUNDINAMARCA,TELEFONO,SAMSUNG,835570.0
2022-10-12,1,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,814570.0
2022-10-12,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,814570.0
2022-10-12,1,BUGA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1877570.0
2022-10-12,1,LENGUAZAQUE,CUNDINAMARCA,TELEFONO,SAMSUNG,814570.0
2022-10-12,1,SOLEDAD,ATLANTICO,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,SAN JOSE DEL GUAVIARE,GUAVIARE,TELEVISOR,LG,3082900.0
2022-10-12,1,PEREIRA,RISARALDA,TELEFONO,HUAWEI,727520.0
2022-10-12,1,GIRARDOT,CUNDINAMARCA,TELEFONO,SAMSUNG,814570.0
2022-10-12,1,SOGAMOSO,BOYACA,TELEFONO,SAMSUNG,835570.0
2022-10-12,1,IBAGUE,TOLIMA,TELEFONO,SAMSUNG,1485570.0
2022-10-12,1,SAN JERONIMO,ANTIOQUIA,TELEFONO,SAMSUNG,750520.0
2022-10-12,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,833520.0
2022-10-12,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,737520.0
2022-10-12,1,GUARNE,ANTIOQUIA,TELEFONO,XIAOMI,833520.0
2022-10-12,1,TUNJA,BOYACA,TELEFONO,HUAWEI,833520.0
2022-10-12,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,833520.0
2022-10-12,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-10-12,1,FUNDACION,MAGDALENA,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,IBAGUE,TOLIMA,TELEFONO,SAMSUNG,814570.0
2022-10-12,1,VILLA DEL ROSARIO,NORTE DE SANTANDER,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,IBAGUE,TOLIMA,PORTATIL,HP,1880900.0
2022-10-12,1,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,814570.0
2022-10-12,1,ANAPOIMA,CUNDINAMARCA,TELEFONO,XIAOMI,833520.0
2022-10-12,1,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,HP,1880900.0
2022-10-12,1,SANTA BARBARA DE PINTO,MAGDALENA,TELEFONO,SAMSUNG,814570.0
2022-10-12,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,1496520.0
2022-10-12,1,BARRANCABERMEJA,SANTANDER,TELEFONO,NOKIA,686520.0
2022-10-12,1,MADRID,CUNDINAMARCA,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,MAJAGUAL,SUCRE,TELEFONO,XIAOMI,833520.0
2022-10-12,1,NEIVA,HUILA,TELEFONO,XIAOMI,1567520.0
2022-10-12,1,ARAUCA,ARAUCA,TELEFONO,XIAOMI,833520.0
2022-10-12,1,BUENAVENTURA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,814570.0
2022-10-12,1,VALLEDUPAR,CESAR,TELEFONO,SAMSUNG,814570.0
2022-10-12,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-10-12,1,GACHETA,CUNDINAMARCA,TELEFONO,SAMSUNG,2821570.0
2022-10-12,1,VALLEDUPAR,CESAR,SMARTWATCH,HUAWEI,399900.0
2022-10-12,1,SINCELEJO,SUCRE,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,TUNJA,BOYACA,TELEFONO,XIAOMI,833520.0
2022-10-12,1,SOACHA,CUNDINAMARCA,TELEFONO,HUAWEI,727520.0
2022-10-12,1,CARTAGENA,BOLIVAR,TELEFONO,XIAOMI,1238520.0
2022-10-13,0,VILLANUEVA,CASANARE,TELEVISOR,KALLEY,784900.0
2022-10-12,1,CHAPARRAL,TOLIMA,TELEFONO,SAMSUNG,835570.0
2022-10-12,1,SAN ANDRES DE CUERQUIA,ANTIOQUIA,TELEFONO,HUAWEI,727520.0
2022-10-12,1,NEIVA,HUILA,TELEFONO,SAMSUNG,835570.0
2022-10-12,1,SONSON,ANTIOQUIA,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,SOACHA,CUNDINAMARCA,TELEVISOR,SAMSUNG,3123900.0
2022-10-12,1,EL CARMEN DE BOLIVAR,BOLIVAR,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,RIONEGRO,ANTIOQUIA,TELEFONO,XIAOMI,1147521.0
2022-10-12,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-10-12,1,TOCANCIPA,CUNDINAMARCA,TELEFONO,SAMSUNG,835570.0
2022-10-12,1,CHINCHINA,CALDAS,TELEFONO,SAMSUNG,2495570.0
2022-10-12,1,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,397520.0
2022-10-12,1,CAUCASIA,ANTIOQUIA,TELEFONO,VIVO,767520.0
2022-10-12,1,PAZ DE ARIPORO,CASANARE,PORTATIL,HP,2662900.0
2022-10-12,1,SOACHA,CUNDINAMARCA,TELEFONO,MOTOROLA,719520.0
2022-10-12,1,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,OPPO,1919520.0
2022-10-12,1,VISTA HERMOSA,META,TELEVISOR,SAMSUNG,3531900.0
2022-10-13,0,SAN JUAN DEL CESAR,LA GUAJIRA,TELEFONO,OPPO,1409520.0
2022-10-12,1,DUITAMA,BOYACA,TELEFONO,SAMSUNG,665520.0
2022-10-13,0,GUATICA,RISARALDA,TELEFONO,SAMSUNG,835570.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,819520.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1147521.0
2022-10-13,0,BARRANQUILLA,ATLANTICO,TELEFONO,MOTOROLA,719520.0
2022-10-13,0,HOBO,HUILA,TELEFONO,SAMSUNG,750520.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-10-13,0,FLANDES,TOLIMA,TELEFONO,MOTOROLA,719520.0
2022-10-13,0,LA UNION,ANTIOQUIA,PORTATIL,HP,1519900.0
2022-10-13,0,OLAYA,ANTIOQUIA,TELEFONO,SAMSUNG,1144571.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,750520.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1028571.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-10-13,0,GIRARDOT,CUNDINAMARCA,TELEFONO,SAMSUNG,665520.0
2022-10-13,0,NEIVA,HUILA,TELEFONO,VIVO,1284521.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-10-13,0,FLORENCIA,CAQUETA,TELEFONO,MOTOROLA,393520.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,665520.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,1142520.0
2022-10-13,0,MEDELLIN,ANTIOQUIA,TELEVISOR,KALLEY,2971900.0
2022-10-13,0,SABANALARGA,ATLANTICO,TELEFONO,SAMSUNG,835570.0
2022-10-13,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,814570.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-10-13,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,1777570.0
2022-10-13,0,MOSQUERA,CUNDINAMARCA,TELEFONO,HUAWEI,727520.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,719520.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,727520.0
2022-10-13,0,UBATE,CUNDINAMARCA,TELEFONO,HUAWEI,1192520.0
2022-10-13,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,1567520.0
2022-10-13,0,SOACHA,CUNDINAMARCA,TELEVISOR,LG,3695900.0
2022-10-13,0,CALI,VALLE DEL CAUCA,TELEVISOR,SAMSUNG,3531900.0
2022-10-13,0,POPAYAN,CAUCA,TELEFONO,SAMSUNG,750520.0
2022-10-13,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,835570.0
2022-10-14,1,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835570.0
2022-10-14,1,RIOHACHA,LA GUAJIRA,TELEFONO,SAMSUNG,835520.0
2022-10-13,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,827570.0
2022-10-13,0,BELTRAN,CUNDINAMARCA,TELEFONO,MOTOROLA,719520.0
2022-10-13,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1485570.0
2022-10-13,0,VALLEDUPAR,CESAR,TELEFONO,HUAWEI,727520.0
2022-10-13,0,SIBATE,CUNDINAMARCA,TELEVISOR,KALLEY,2971900.0
2022-10-13,0,SAN JUAN DEL CESAR,LA GUAJIRA,TELEFONO,SAMSUNG,1117569.0
2022-10-13,0,MOSQUERA,CUNDINAMARCA,TELEFONO,SAMSUNG,819520.0
2022-10-13,0,CHIPAQUE,CUNDINAMARCA,TELEFONO,SAMSUNG,835570.0
2022-10-14,1,ENVIGADO,ANTIOQUIA,TELEFONO,XIAOMI,1147521.0
2022-10-13,0,VILLAVICENCIO,META,TELEFONO,SAMSUNG,2971570.0
2022-10-13,0,NEIVA,HUILA,TELEFONO,SAMSUNG,814570.0
2022-10-13,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835570.0
2022-10-13,0,DOSQUEBRADAS,RISARALDA,TELEFONO,SAMSUNG,5847570.0
2022-10-14,1,RIONEGRO,ANTIOQUIA,TELEFONO,HUAWEI,727520.0
2022-10-13,0,PUERTO GAITAN,META,TELEFONO,SAMSUNG,819520.0
2022-10-13,0,FLORENCIA,CAQUETA,TELEFONO,SAMSUNG,835570.0
2022-10-14,1,ORITO,PUTUMAYO,TELEFONO,NOKIA,583520.0
2022-10-13,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1238520.0
2022-10-13,0,TURBACO,BOLIVAR,TELEFONO,SAMSUNG,814570.0
2022-10-13,0,TURBACO,BOLIVAR,TELEFONO,SAMSUNG,814570.0
2022-10-14,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,737520.0
2022-10-14,1,VILLETA,CUNDINAMARCA,SMARTWATCH,HONOR,1163520.0
2022-10-14,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-10-14,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,750520.0
2022-10-14,1,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,835570.0
2022-10-14,1,CURITI,SANTANDER,TELEFONO,NOKIA,835520.0
2022-10-14,1,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835520.0
2022-10-14,1,MANIZALES,CALDAS,TELEFONO,SAMSUNG,814570.0
2022-10-14,1,ESPINAL,TOLIMA,TELEFONO,MOTOROLA,719520.0
2022-10-14,1,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,835570.0
2022-10-14,1,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,819520.0
2022-10-14,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1238520.0
2022-10-14,1,QUIBDO,CHOCO,TELEFONO,SAMSUNG,2595570.0
2022-10-14,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,VIVO,1284521.0
2022-10-14,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,750520.0
2022-10-14,1,FUNZA,CUNDINAMARCA,TELEFONO,MOTOROLA,719570.0
2022-10-20,0,POPAYAN,CAUCA,TELEFONO,HUAWEI,727520.0
2022-10-14,1,CIENAGA DE ORO,CORDOBA,TELEFONO,SAMSUNG,835570.0
2022-10-14,1,PEREIRA,RISARALDA,TELEFONO,NOKIA,583520.0
