cod_trans,cod_rest,fecha_trans,valor_trans,latitud,longitud,canal,medio,comision
KFCCO799704983,61,2023-02-02,25800,3.462784,-76.533012,Web,Web,2580.0
KFCCO189933011,61,2023-02-02,77400,3.489897,-76.511902,Web,Web,7740.0
0001031622-010401,61,2023-02-02,17900,3.4616805005395,-76.5343728102744,App,Android,1969.0
0000095867-074602,61,2023-02-03,150700,3.4544803,-76.5377148,CallCenter,CallCenter,15070.0
0000095870-074602,61,2023-02-03,67700,3.4673343,-76.5297594,CallCenter,CallCenter,6770.0
KFCCO267233400,61,2023-02-03,30300,3.461241,-76.521698,Web,Web,3030.0
0000095764-074602,61,2023-02-02,55800,3.4512338,-76.5222913,CallCenter,CallCenter,5580.0
0001031792-010401,61,2023-02-02,29500,3.472341,-76.5176844,App,Android,3245.0
0000095931-074602,61,2023-02-03,64800,3.4841989,-76.5104915,CallCenter,CallCenter,6480.0
KFCCO271222444,61,2023-02-03,25800,3.463259,-76.532875,Web,Web,2580.0
KFCCO220007768,61,2023-01-29,63700,3.483635,-76.50634,Web,Web,6370.0
0000095198-074602,61,2023-01-30,25400,3.4584642,-76.5235833,CallCenter,CallCenter,2540.0
0001029569-010401,61,2023-01-31,18900,3.4666402,-76.5251584,App,Android,2079.0
KFCCO848423756,61,2023-01-31,25800,3.457167,-76.533653,Web,Web,2580.0
22072932_tt,61,2023-01-31,20800,3.4575403,-76.5267453,TICTUK,TICTUK,2496.0
22037340_tt,61,2023-01-29,22800,3.4854929,-76.5236739,TICTUK,TICTUK,2736.0
KFCCO334931255,61,2023-01-31,25800,3.458921,-76.533478,Web,Web,2580.0
22089082_tt,61,2023-01-31,30800,3.4584532,-76.5236123,TICTUK,TICTUK,3696.0
0000095393-074602,61,2023-01-31,45800,3.4851662,-76.5049344,CallCenter,CallCenter,4580.0
0000095426-074602,61,2023-01-31,84800,3.4658781,-76.5283409,CallCenter,CallCenter,8480.0
22102986_tt,61,2023-02-01,18400,3.4678845,-76.5304297,TICTUK,TICTUK,2208.0
0001036007-010401,61,2023-02-07,54800,3.4837908471941,-76.5060000680387,App,Android,6028.0
22317131_tt,61,2023-02-08,16400,3.4678845,-76.5304297,TICTUK,TICTUK,1968.0
0001036135-010401,61,2023-02-07,20800,3.4691334537848,-76.5240905620158,App,Android,2288.0
0001036216-010401,61,2023-02-07,20800,3.4683151987927,-76.5210965462029,App,Android,2288.0
KFCCO279029491,61,2023-02-07,30400,3.463772,-76.52343,Web,Web,3040.0
0000094370-074602,61,2023-01-28,51300,3.4614557,-76.5293139,CallCenter,CallCenter,5130.0
0001026875-010401,61,2023-01-28,58600,3.4749934,-76.5251617,App,Android,6446.0
0000094513-074602,61,2023-01-28,187300,3.4532711,-76.5376237,CallCenter,CallCenter,18730.0
KFCCO007827514,61,2023-01-28,59600,3.46303,-76.522423,Web,Web,5960.0
KFCCO010869910,61,2023-01-28,48400,3.456381,-76.532509,Web,Web,4840.0
KFCCO298748244,61,2023-01-28,46700,3.461667,-76.529839,Web,Web,4670.0
0000094634-074602,61,2023-01-29,101800,3.4818318,-76.51882,CallCenter,CallCenter,10180.0
KFCCO868656353,61,2023-01-29,60800,3.487686,-76.514885,Web,Web,6080.0
0001027964-010401,61,2023-01-29,45200,3.4598555820885,-76.5304672228984,App,Ios,4972.0
0000094860-074602,61,2023-01-29,76700,3.4614742,-76.5232544,CallCenter,CallCenter,7670.0
0001028295-010401,61,2023-01-29,54300,3.4848111,-76.5117928,App,Android,5973.0
KFCCO482078675,61,2023-01-29,46700,3.492271,-76.521111,Web,Web,4670.0
KFCCO650546383,61,2023-01-29,18400,3.459275,-76.532211,Web,Web,1840.0
0001028056-010401,61,2023-01-29,44800,3.471628,-76.5246715,App,Android,4928.0
0000094811-074602,61,2023-01-29,73600,3.4889347,-76.5204431,CallCenter,CallCenter,7360.0
22008669_tt,61,2023-01-29,54800,3.4758516,-76.527569,TICTUK,TICTUK,6576.0
0001028093-010401,61,2023-01-29,20800,3.483564376831058,-76.52530878789398,App,Ios,2288.0
0001028173-010401,61,2023-01-29,65800,3.467598054988,-76.5200303830632,App,Ios,7238.0
0000094868-074602,61,2023-01-29,43100,3.4548688,-76.5364653,CallCenter,CallCenter,4310.0
KFCCO861515147,61,2023-01-29,49300,3.467334,-76.529762,Web,Web,4930.0
0001028783-010401,61,2023-01-29,30400,3.4835968465397,-76.5186797462095,App,Ios,3344.0
KFCCO968130732,61,2023-01-30,11800,3.468921,-76.531219,Web,Web,1180.0
0000095190-074602,61,2023-01-30,25800,3.4708954,-76.527959,CallCenter,CallCenter,2580.0
22060847_tt,61,2023-01-30,41700,3.4799326,-76.5174435,TICTUK,TICTUK,5004.0
21956358_tt,61,2023-01-27,30800,3.4602377,-76.5253487,TICTUK,TICTUK,3696.0
0001026586-010401,61,2023-01-27,50900,3.4840294576728,-76.515739839524,App,Android,5599.0
21963970_tt,61,2023-01-28,75800,3.461444,-76.531672,TICTUK,TICTUK,9096.0
KFCCO814371899,61,2023-01-28,79600,3.457328,-76.53196,Web,Web,7960.0
KFCCO818587633,61,2023-01-28,86400,3.468204,-76.521385,Web,Web,8640.0
KFCCO130265456,61,2023-01-28,27900,3.491307,-76.519211,Web,Web,2790.0
0001027024-010401,61,2023-01-28,71900,3.4787211,-76.5172265,App,Ios,7909.0
0000094506-074602,61,2023-01-28,25800,3.4566528,-76.5288262,CallCenter,CallCenter,2580.0
KFCCO817643289,61,2023-01-28,104700,3.482191,-76.514,Web,Web,10470.0
KFCCO436164944,61,2023-01-28,54800,3.471909,-76.518028,Web,Web,5480.0
0000094574-074602,61,2023-01-28,60800,3.4551439,-76.5293769,CallCenter,CallCenter,6080.0
0001027690-010401,61,2023-01-28,64800,3.4669623585247,-76.5278535866344,App,Ios,7128.0
KFCCO941040873,61,2023-01-29,21800,3.464524,-76.531715,Web,Web,2180.0
KFCCO680104323,61,2023-01-29,44800,3.481975,-76.517891,Web,Web,4480.0
0001027777-010401,61,2023-01-29,91700,3.4893341064453,-76.513880299073,App,Ios,10087.0
0000094753-074602,61,2023-01-29,44800,3.4638048,-76.5289592,CallCenter,CallCenter,4480.0
0000097119-074602,61,2023-02-07,42400,3.455062,-76.5416701,CallCenter,CallCenter,4240.0
KFCCO771811703,61,2023-02-07,48300,3.454236,-76.524254,Web,Web,4830.0
0001035656-010401,61,2023-02-07,23800,3.461325,-76.5343231,App,Android,2618.0
0001035731-010401,61,2023-02-07,27800,3.4737048,-76.523731,App,Android,3058.0
22303894_tt,61,2023-02-07,23800,3.4588096,-76.5264572,TICTUK,TICTUK,2856.0
22301325_tt,61,2023-02-07,54800,3.4907621,-76.5177783,TICTUK,TICTUK,6576.0
22304292_tt,61,2023-02-07,39800,3.4563496,-76.5571422,TICTUK,TICTUK,4776.0
22306893_tt,61,2023-02-07,39800,3.4870689,-76.52003239999999,TICTUK,TICTUK,4776.0
0000093841-074602,61,2023-01-25,54600,3.4854079,-76.5297689,CallCenter,CallCenter,5460.0
0000093993-074602,61,2023-01-26,26800,3.483954,-76.509065,CallCenter,CallCenter,2680.0
KFCCO883343766,61,2023-01-26,13800,3.48922,-76.51384,Web,Web,1380.0
0000094083-074602,61,2023-01-26,25800,3.4666233,-76.5260284,CallCenter,CallCenter,2580.0
0000093907-074602,61,2023-01-26,62300,3.4614557,-76.5293139,CallCenter,CallCenter,6230.0
0001025380-010401,61,2023-01-26,27900,3.4650114747791,-76.5309241600335,App,Android,3069.0
21910623_tt,61,2023-01-26,45700,3.4588096,-76.5264572,TICTUK,TICTUK,5484.0
21910305_tt,61,2023-01-26,40800,3.4583882,-76.5265993,TICTUK,TICTUK,4896.0
21910632_tt,61,2023-01-26,40800,3.4587976,-76.52640149999999,TICTUK,TICTUK,4896.0
21930905_tt,61,2023-01-27,23300,3.4678845,-76.5304297,TICTUK,TICTUK,2796.0
0001025638-010401,61,2023-01-26,24700,3.4855377026771,-76.5083487252294,App,Android,2717.0
0001025829-010401,61,2023-01-27,50900,3.4617347717285,-76.5268800694648,App,Ios,5599.0
0001026055-010401,61,2023-01-27,50900,3.4840294576728,-76.515739839524,App,Android,5599.0
0001026233-010401,61,2023-01-27,56700,3.4542547921936,-76.5361253823872,App,Ios,6237.0
0001026329-010401,61,2023-01-27,27900,3.4591466337938,-76.5520589483851,App,Ios,3069.0
KFCCO562800041,61,2023-01-27,22800,3.490438,-76.522148,Web,Web,2280.0
0000094291-074602,61,2023-01-27,25800,3.4638048,-76.5289592,CallCenter,CallCenter,2580.0
0000094329-074602,61,2023-01-28,27800,3.4673343,-76.5297594,CallCenter,CallCenter,2780.0
0000094352-074602,61,2023-01-28,45800,3.470653,-76.5294423,CallCenter,CallCenter,4580.0
KFCCO247932945,61,2023-01-28,60800,3.468436,-76.520386,Web,Web,6080.0
0000094174-074602,61,2023-01-27,27900,3.4554532,-76.520902,CallCenter,CallCenter,2790.0
0000094207-074602,61,2023-01-27,60800,3.4514715,-76.526136,CallCenter,CallCenter,6080.0
KFCCO262757152,61,2023-01-27,38900,3.491885,-76.520172,Web,Web,3890.0
0000094259-074602,61,2023-01-27,24800,3.484328,-76.524406,CallCenter,CallCenter,2480.0
0001026509-010401,61,2023-01-27,13800,3.4852285321103,-76.5319185890257,App,Ios,1518.0
KFCCO848962794,61,2023-01-28,80400,3.465245,-76.528358,Web,Web,8040.0
0000964633-010401,61,2022-11-11,36700,3.4881383652726,-76.5045979432762,App,Android,4037.0
19084763_tt,61,2022-11-11,30800,3.4794464,-76.525071,TICTUK,TICTUK,3696.0
0000964886-010401,61,2022-11-11,72400,3.4574978563058,-76.533707622439,App,Android,7964.0
0000964969-010401,61,2022-11-12,32300,3.4634164395391,-76.52524324134,App,Android,3553.0
0000021489-074602,61,2022-06-08,22100,3.4678201,-76.5313437,CallCenter,CallCenter,2210.0
14110850_tt,61,2022-06-08,31100,3.4615943,-76.530409,TICTUK,TICTUK,3732.0
KFCCO929334862,61,2022-06-08,22100,3.462601,-76.52978,Web,Web,2210.0
0000021536-074602,61,2022-06-08,43900,3.4767223,-76.5213648,CallCenter,CallCenter,4390.0
0000835993-010401,61,2022-06-08,43100,3.4893406,-76.5231254,App,Android,4741.0
14122120_tt,61,2022-06-08,34100,3.4583882,-76.5265993,TICTUK,TICTUK,4092.0
0000836091-010401,61,2022-06-08,34100,3.4582379559057,-76.5265089981733,App,Ios,3751.0
0000021567-074602,61,2022-06-08,48500,3.4666501,-76.5240478,CallCenter,CallCenter,4850.0
0000836175-010401,61,2022-06-08,30100,3.4806604643296,-76.5218056552112,App,Android,3311.0
KFCCO206241359,61,2022-06-08,16100,3.459276,-76.53221,Web,Web,1610.0
KFCCO694312376,61,2022-06-08,30100,3.465637,-76.52184,Web,Web,3010.0
0000836342-010401,61,2022-06-09,71000,3.4615336,-76.5261753,App,Android,7810.0
0000836361-010401,61,2022-06-09,34100,3.4787736,-76.5230438,App,Android,3751.0
14135220_tt,61,2022-06-09,119000,3.454777,-76.5347447,TICTUK,TICTUK,14280.0
KFCCO696356851,61,2022-06-09,51100,3.454313,-76.53641,Web,Web,5110.0
KFCCO610417924,61,2022-06-09,37400,3.473011,-76.52112,Web,Web,3740.0
14124511_tt,61,2022-06-08,105100,3.4597717,-76.5308338,TICTUK,TICTUK,12612.0
0000836394-010401,61,2022-06-09,17600,3.464954068036,-76.5324320486376,App,Ios,1936.0
14138440_tt,61,2022-06-09,62100,3.4499943,-76.5227763,TICTUK,TICTUK,7452.0
KFCCO078706370,61,2022-06-09,26100,3.485586,-76.530876,Web,Web,2610.0
KFCCO414616218,61,2022-06-09,20100,3.458021,-76.533554,Web,Web,2010.0
0000836571-010401,61,2022-06-09,20100,3.456010263162,-76.5282808430493,App,Android,2211.0
0000021813-074602,61,2022-06-09,36200,3.4616007,-76.52996,CallCenter,CallCenter,3620.0
KFCCO943845285,61,2022-06-09,60000,3.478342,-76.51424,Web,Web,6000.0
0000836761-010401,61,2022-06-09,47500,3.4665622404955,-76.5201909653842,App,Android,5225.0
0000021888-074602,61,2022-06-09,55100,3.4619746,-76.5217347,CallCenter,CallCenter,5510.0
KFCCO458277792,61,2022-06-09,31100,3.465767,-76.5283,Web,Web,3110.0
0000836904-010401,61,2022-06-09,51100,3.455996,-76.5257848,App,Android,5621.0
0000836506-010401,61,2022-06-09,22100,3.4620055,-76.5284138,App,Android,2431.0
0000021780-074602,61,2022-06-09,24600,3.4626005,-76.5297777,CallCenter,CallCenter,2460.0
0000021781-074602,61,2022-06-09,22100,3.4757144,-76.5267836,CallCenter,CallCenter,2210.0
14150285_tt,61,2022-06-09,19100,3.4655084,-76.5210712,TICTUK,TICTUK,2292.0
0000837032-010401,61,2022-06-10,35100,3.4615835,-76.5303646,App,Android,3861.0
14155462_tt,61,2022-06-10,29100,3.456633,-76.535568,TICTUK,TICTUK,3492.0
0000021970-074602,61,2022-06-10,36600,3.4835232,-76.5235328,CallCenter,CallCenter,3660.0
KFCCO895503364,61,2022-06-09,64100,3.460818,-76.53181,Web,Web,6410.0
0000836930-010401,61,2022-06-09,58100,3.4779628,-76.5157394,App,Android,6391.0
0000836972-010401,61,2022-06-09,30000,3.4559896,-76.5257858,App,Android,3300.0
0000837198-010401,61,2022-06-10,35500,3.4559816,-76.5258382,App,Android,3905.0
21879322_tt,61,2023-01-25,34400,3.4524532,-76.54572,TICTUK,TICTUK,4128.0
21901323_tt,61,2023-01-26,30200,3.4531496,-76.52858220000002,TICTUK,TICTUK,3624.0
0000094001-074602,61,2023-01-26,54800,3.470653,-76.5294423,CallCenter,CallCenter,5480.0
KFCCO815489682,61,2023-01-26,27900,3.483299,-76.518486,Web,Web,2790.0
0000096147-074602,61,2023-02-04,92800,3.4614557,-76.5293139,CallCenter,CallCenter,9280.0
0000096343-074602,61,2023-02-04,44800,3.4742622,-76.5201227,CallCenter,CallCenter,4480.0
KFCCO991753997,61,2023-02-04,72700,3.482175,-76.51384,Web,Web,7270.0
0000096365-074602,61,2023-02-04,71200,3.4843943,-76.5186322,CallCenter,CallCenter,7120.0
0000096492-074602,61,2023-02-05,104700,3.4518462,-76.5387443,CallCenter,CallCenter,10470.0
0001035433-010401,61,2023-02-07,39800,3.4807274010351,-76.5113654918969,App,Android,4378.0
0001035462-010401,61,2023-02-07,24300,3.450496772430519,-76.52365067973733,App,Android,2673.0
22292511_tt,61,2023-02-07,20800,3.4686701,-76.5269879,TICTUK,TICTUK,2496.0
0000096522-074602,61,2023-02-05,82800,3.4835232,-76.5235328,CallCenter,CallCenter,8280.0
0001034396-010401,61,2023-02-05,24800,3.466366449252727,-76.52289731428027,App,Android,2728.0
KFCCO737300261,61,2023-02-07,25800,3.452519,-76.526604,Web,Web,2580.0
0000096537-074602,61,2023-02-05,104700,3.4881703,-76.5161392,CallCenter,CallCenter,10470.0
0001034027-010401,61,2023-02-05,38800,3.4757537841796875,-76.52503917547918,App,Ios,4268.0
0001034157-010401,61,2023-02-05,49700,3.4879607290346,-76.5114353446187,App,Ios,5467.0
KFCCO126209180,61,2023-02-05,84300,3.489734,-76.515701,Web,Web,8430.0
22264549_tt,61,2023-02-06,40800,3.452784,-76.523695,TICTUK,TICTUK,4896.0
KFCCO108868295,61,2023-02-06,25800,3.460223,-76.531387,Web,Web,2580.0
KFCCO878718057,61,2023-02-07,25400,3.45978,-76.528809,Web,Web,2540.0
0001032677-010401,61,2023-02-04,41300,3.4736122104256,-76.5294092273728,App,Ios,4543.0
KFCCO326299251,61,2023-02-04,24800,3.466029,-76.533058,Web,Web,2480.0
0000096416-074602,61,2023-02-04,71900,3.476324,-76.5300979,CallCenter,CallCenter,7190.0
0000096495-074602,61,2023-02-05,54800,3.4767223,-76.5213648,CallCenter,CallCenter,5480.0
22231033_tt,61,2023-02-05,72300,3.4901947,-76.5157801,TICTUK,TICTUK,8676.0
KFCCO687550799,61,2023-02-05,64400,3.485605,-76.50544,Web,Web,6440.0
KFCCO334572354,61,2023-02-05,23300,3.458504,-76.534386,Web,Web,2330.0
KFCCO050200408,61,2023-02-05,103700,3.461127,-76.534912,Web,Web,10370.0
0001034065-010401,61,2023-02-05,64800,3.460056,-76.5349804,App,Ios,7128.0
0001034619-010401,61,2023-02-05,29800,3.4585935576145,-76.5263848565519,App,Android,3278.0
0001034633-010401,61,2023-02-05,35400,3.491552576853765,-76.52098858729005,App,Android,3894.0
0000096838-074602,61,2023-02-05,25400,3.4637793,-76.5282398,CallCenter,CallCenter,2540.0
KFCCO278185861,61,2023-02-06,25800,3.472706,-76.527969,Web,Web,2580.0
0001014537-010401,61,2023-01-11,22700,3.4851238,-76.5114452,App,Android,2497.0
0000090573-074602,61,2023-01-11,36700,3.4757144,-76.5267836,CallCenter,CallCenter,3670.0
0000090574-074602,61,2023-01-11,64800,3.470653,-76.5294423,CallCenter,CallCenter,6480.0
0000090600-074602,61,2023-01-11,46700,3.4591868,-76.531103,CallCenter,CallCenter,4670.0
0000090674-074602,61,2023-01-12,57600,3.4614557,-76.5293139,CallCenter,CallCenter,5760.0
KFCCO471683711,61,2023-01-12,25800,3.460334,-76.534859,Web,Web,2580.0
0000090708-074602,61,2023-01-12,24800,3.4808065,-76.5195889,CallCenter,CallCenter,2480.0
0000090667-074602,61,2023-01-12,75800,3.4614557,-76.5293139,CallCenter,CallCenter,7580.0
0001014940-010401,61,2023-01-12,23800,3.457698,-76.5236205,App,Android,2618.0
KFCCO442814039,61,2023-01-13,64800,3.454956,-76.541626,Web,Web,6480.0
0000089814-074602,61,2023-01-08,82800,3.4516467,-76.5319854,CallCenter,CallCenter,8280.0
0001012385-010401,61,2023-01-08,30400,3.4830783,-76.5130026,App,Android,3344.0
0001012800-010401,61,2023-01-09,41300,3.4685382843018,-76.5202062360913,App,Ios,4543.0
KFCCO434717428,61,2023-01-09,82800,3.479941,-76.529068,Web,Web,8280.0
KFCCO420119746,61,2023-01-09,25800,3.483677,-76.50946,Web,Web,2580.0
KFCCO871759586,61,2023-01-10,64800,3.472495,-76.528069,Web,Web,6480.0
KFCCO070477204,61,2023-01-10,27800,3.457016,-76.534935,Web,Web,2780.0
0000090357-074602,61,2023-01-10,107900,3.4569334,-76.5291651,CallCenter,CallCenter,10790.0
0001013838-010401,61,2023-01-10,65800,3.4858264923095703,-76.51333812344029,App,Ios,7238.0
0001013463-010401,61,2023-01-09,20800,3.4889583,-76.5064885,App,Android,2288.0
0000090258-074602,61,2023-01-09,55800,3.4558482,-76.5231213,CallCenter,CallCenter,5580.0
0000090260-074602,61,2023-01-09,29800,3.4561962,-76.5365173,CallCenter,CallCenter,2980.0
KFCCO461403804,61,2023-01-10,34200,3.46989,-76.518585,Web,Web,3420.0
0000090385-074602,61,2023-01-10,108100,3.4835232,-76.5235328,CallCenter,CallCenter,10810.0
21400968_tt,61,2023-01-10,47200,3.4626028,-76.5335093,TICTUK,TICTUK,5664.0
0001013948-010401,61,2023-01-10,49900,3.4896444,-76.5168446,App,Android,5489.0
KFCCO559468830,61,2023-01-10,54800,3.487864,-76.527122,Web,Web,5480.0
0001014274-010401,61,2023-01-11,32700,3.4546874116225563,-76.53713112697005,App,Android,3597.0
0000090518-074602,61,2023-01-11,51700,3.4835232,-76.5235328,CallCenter,CallCenter,5170.0
0001014386-010401,61,2023-01-11,24800,3.4598311494836,-76.5316714905202,App,Android,2728.0
0000090541-074602,61,2023-01-11,144500,3.4614557,-76.5293139,CallCenter,CallCenter,14450.0
KFCCO343066902,61,2023-01-10,66600,3.460974,-76.531265,Web,Web,6660.0
0000090542-074602,61,2023-01-11,45800,3.4532711,-76.5376237,CallCenter,CallCenter,4580.0
0000090586-074602,61,2023-01-11,121100,3.4614557,-76.5293139,CallCenter,CallCenter,12110.0
0001012547-010401,61,2023-01-09,20800,3.4574034,-76.5527744,App,Android,2288.0
0000089682-074602,61,2023-01-08,55200,3.4614557,-76.5293139,CallCenter,CallCenter,5520.0
0000089385-074602,61,2023-01-07,25800,3.4816039,-76.5171868,CallCenter,CallCenter,2580.0
KFCCO205263681,61,2023-01-07,20800,3.465767,-76.528297,Web,Web,2080.0
0001011553-010401,61,2023-01-07,41600,3.4805217,-76.5170783,App,Android,4576.0
0000089528-074602,61,2023-01-07,42400,3.470653,-76.5294423,CallCenter,CallCenter,4240.0
0000089435-074602,61,2023-01-07,32700,3.4706374,-76.5206308,CallCenter,CallCenter,3270.0
0001011398-010401,61,2023-01-07,38900,3.490906630443309,-76.51569055393338,App,Android,4279.0
KFCCO810199824,61,2023-01-07,35700,3.486134,-76.518555,Web,Web,3570.0
0000089603-074602,61,2023-01-08,63400,3.4757144,-76.5267836,CallCenter,CallCenter,6340.0
0000089648-074602,61,2023-01-08,82800,3.4890769,-76.5120476,CallCenter,CallCenter,8280.0
KFCCO044306528,61,2023-01-07,71300,3.460408,-76.525047,Web,Web,7130.0
0000089683-074602,61,2023-01-08,45800,3.4582761,-76.5245017,CallCenter,CallCenter,4580.0
21329894_tt,61,2023-01-08,22800,3.4881578,-76.51027599999999,TICTUK,TICTUK,2736.0
0000089799-074602,61,2023-01-08,27800,3.461274,-76.522107,CallCenter,CallCenter,2780.0
0000089822-074602,61,2023-01-08,64800,3.470653,-76.5294423,CallCenter,CallCenter,6480.0
21353859_tt,61,2023-01-08,44700,3.4799326,-76.5174435,TICTUK,TICTUK,5364.0
0001012485-010401,61,2023-01-08,26800,3.4545028320988,-76.5448993160816,App,Ios,2948.0
0000090028-074602,61,2023-01-09,24800,3.4808065,-76.5195889,CallCenter,CallCenter,2480.0
0000090046-074602,61,2023-01-09,94800,3.4594108,-76.5301494,CallCenter,CallCenter,9480.0
0001012035-010401,61,2023-01-08,65800,3.477992571739886,-76.51569591835141,App,Android,7238.0
0001012232-010401,61,2023-01-08,114300,3.4823038,-76.5091489,App,Android,12573.0
21343140_tt,61,2023-01-08,44700,3.4837867,-76.51775839999999,TICTUK,TICTUK,5364.0
KFCCO707597479,61,2023-01-09,30700,3.462715,-76.52726,Web,Web,3070.0
0001012656-010401,61,2023-01-09,86700,3.464955,-76.5308797,App,Android,9537.0
0000090013-074602,61,2023-01-09,45800,3.4532711,-76.5376237,CallCenter,CallCenter,4580.0
0000090156-074602,61,2023-01-09,51700,3.4677163,-76.5210273,CallCenter,CallCenter,5170.0
0000090211-074602,61,2023-01-09,178500,3.4835232,-76.5235328,CallCenter,CallCenter,17850.0
21220438_tt,61,2023-01-05,38800,3.4565651,-76.5327689,TICTUK,TICTUK,4656.0
KFCCO146305092,61,2023-01-05,61200,3.460223,-76.531387,Web,Web,6120.0
KFCCO125903010,61,2023-01-05,49700,3.452803,-76.544739,Web,Web,4970.0
0000089149-074602,61,2023-01-06,54700,3.4643232,-76.52454,CallCenter,CallCenter,5470.0
21268825_tt,61,2023-01-06,44700,3.4583608,-76.5344578,TICTUK,TICTUK,5364.0
KFCCO495867035,61,2023-01-06,35400,3.455671,-76.535622,Web,Web,3540.0
0000089182-074602,61,2023-01-06,42400,3.4881703,-76.5161392,CallCenter,CallCenter,4240.0
21274212_tt,61,2023-01-06,64800,3.4731984,-76.5194097,TICTUK,TICTUK,7776.0
21278568_tt,61,2023-01-06,44800,3.4596032,-76.55484020000002,TICTUK,TICTUK,5376.0
0001010202-010401,61,2023-01-06,24300,3.462220565574936,-76.52825206182915,App,Ios,2673.0
21253349_tt,61,2023-01-06,34900,3.4563496,-76.5571422,TICTUK,TICTUK,4188.0
0000089053-074602,61,2023-01-06,35400,3.4855477,-76.5133023,CallCenter,CallCenter,3540.0
